lot_id,commodity,temperature,humidity,moisture_content,co2_level,oleoresin_content,colour_score,storage_days,initial_quality_grade,grade_ordinal,risk_score,risk_level
L-1957,chilli,30.573476684821166,70.41419658224319,10.106061831858407,713.2839937895367,6.273999138194776,67.50034613738676,20.744927512597442,B,1,65.9,high
L-1958,chilli,26.083017779035924,63.52924405054178,8.825870199862731,531.8273169345962,8.682919603427845,94.2530037251717,16.35190120504675,A,0,4.5,healthy
L-1959,chilli,30.366270963366222,77.40291885948632,11.497430058086104,787.5524593009144,5.801718394848099,71.2451269309662,31.33928423174403,B,1,95.4,critical
L-1960,chilli,27.070124853072972,58.89157891743802,9.052044048367778,798.0238711847157,6.238155373410601,65.49089441468112,73.0782801960708,B,1,83.7,critical
L-1961,chilli,26.157571006215665,56.91140740234807,10.04078788958035,696.418040486239,5.687364776127534,70.20476758850279,47.17556478094168,B,1,87.4,critical
L-1962,chilli,25.85639172614241,59.06617256782282,8.71632524022816,834.2773002598381,6.839154276980188,74.21314897418797,75.71774618322407,A,0,52.3,moderate
L-1963,chilli,17.51754373474312,60.28865752678213,10.425299794416473,418.84098866394436,6.723229235055078,76.37765540133688,23.502154227408827,B,1,17.6,healthy
L-1964,chilli,24.10491545379484,60.10597759416241,8.719053105882796,574.12400873873,8.469673471804398,79.6433901992227,35.063943933155336,A,0,5.7,healthy
L-1965,chilli,27.137689594573516,64.45844543297923,10.39618990037637,647.254313570596,6.662794681734004,74.59730263631766,39.0097358574639,B,1,71.3,high
L-1966,chilli,25.279202506944568,65.55376608952335,10.004614193711703,732.373480756037,6.7968246442602185,78.15787624379121,55.100588708396714,A,0,68.2,high
L-1967,chilli,33.72445634887612,68.09149976071342,10.01822327571118,789.6584076265702,6.315558000075314,75.54641903550433,23.530523778580307,B,1,88.0,critical
L-1968,chilli,27.784255942361266,62.094553541951015,9.690449269868182,651.5132456927995,6.762711152885608,67.50576118005766,47.08651765756862,B,1,74.6,high
L-1969,chilli,28.169754577789934,61.00996553370469,11.827022598117985,1066.9791273830604,4.257352609825444,66.24314695223276,70.30064233117405,B,1,99.3,critical
L-1970,chilli,29.361566820000835,52.820824669067065,8.885891595627342,619.7276681733548,6.531679692128385,67.8562341040402,28.68931889855899,B,1,13.7,healthy
L-1971,chilli,26.53715061187419,72.90178905646546,8.41051888476575,596.7017621699578,8.077448657187693,87.91043880616907,14.616211894410217,A,0,45.2,moderate
L-1972,chilli,24.17901123876299,69.10007791315022,10.844221217661781,784.7240047321352,4.18672625045417,51.91008717431488,71.91451169271691,C,2,98.3,critical
L-1973,chilli,25.518211050906388,80.97032462274234,11.028351102186406,725.3524231130916,5.99710616667842,70.30367607997486,50.15427826333924,B,1,98.3,critical
L-1974,chilli,27.811428097027765,59.81889969250159,8.670243359102702,529.7227629858895,7.789766083277961,93.69337235888895,8.432604097784646,A,0,2.4,healthy
L-1975,chilli,28.403418565589877,66.96650888484793,8.627911373943283,707.9004053194399,8.736580667114243,86.12792547264176,29.211461044045933,A,0,10.0,healthy
L-1976,chilli,23.404581112228296,54.59054258545102,8.621086566674139,720.4406887092833,6.225990535339569,74.25708011519285,99.62907530262491,A,0,39.0,moderate
L-1977,chilli,29.24810161795905,76.46535735044466,10.92097396420987,643.3900823873373,5.9867482850021645,59.842584676761966,44.45221145159818,B,1,77.2,high
L-1978,chilli,21.329864501999637,49.04381271648623,10.518037520709695,512.9379794142534,5.416804119459935,59.63927658039225,31.29532727014121,C,2,34.9,moderate
L-1979,chilli,26.506683539520306,60.05957421671308,8.931867388059066,660.4411274016039,7.042133153226625,75.10565507541965,13.024101235956284,B,1,47.0,moderate
L-1980,chilli,30.548944718200143,62.080015303745924,10.333864835328516,714.3521726456768,7.67608967224642,85.5872291800609,12.991440772890723,A,0,58.9,moderate
L-1981,chilli,28.24794997860415,66.26727079740736,11.10016096471693,652.7409152197481,4.144900769937134,58.77531211756425,52.76531106661342,C,2,97.1,critical
L-1982,chilli,30.74934382681135,57.10869218411121,9.658342155038076,690.1563661945189,8.2169429096026,83.14948137452748,14.070102025166191,A,0,61.3,high
L-1983,chilli,27.04326844985444,58.01797224048829,10.529475008230698,571.3209692810311,4.645448141308066,65.39853439101182,39.21420450644455,C,2,85.4,critical
L-1984,chilli,24.774235621112126,53.460582732650224,8.031845825728594,581.2210294027922,8.027173585517781,81.05430231906179,28.623850686284637,A,0,2.2,healthy
L-1985,chilli,27.51640687712841,76.6678615908479,11.097665627539874,628.7231877497533,5.28045708081221,71.95340078380963,37.5314546283437,B,1,93.9,critical
L-1986,chilli,25.350199375521058,64.00077208995434,10.567739033556448,673.6571558636481,6.0286785946620105,58.90509288356139,26.773511080877377,C,2,94.0,critical
L-1987,chilli,20.94988272035559,50.21998123912649,8.75115437968755,614.2541384282392,7.806707182623926,84.09832442740338,43.00914841754794,A,0,4.2,healthy
L-1988,chilli,30.157788695764793,62.69698797478472,10.102493632454985,855.9033093578042,5.504148138067891,65.65855779625207,59.3930872909774,B,1,98.3,critical
L-1989,chilli,32.634195270504634,51.19426229737144,10.437695152926175,704.012813782868,5.933773968846053,63.82831749759688,27.11820438658718,C,2,83.8,critical
L-1990,chilli,32.055806311414486,68.90062374063248,9.473638911185047,782.173555787075,6.520058004059481,79.88080557401948,55.87954666216457,A,0,78.2,high
L-1991,chilli,28.727762565224218,64.78849567317866,9.154537809186369,716.0785809224461,6.646297013496942,69.42485754967667,77.94075194077676,A,0,73.5,high
L-1992,chilli,24.534932677304244,69.31268751466476,9.820592222386244,578.5982372706512,5.933087834523434,76.22581945072395,38.98144072764219,B,1,62.0,high
L-1993,chilli,30.36057243517658,80.34411751693598,9.767070288618394,821.3589172159282,7.27074340964327,70.86161861419116,51.83894641303249,A,0,94.4,critical
L-1994,chilli,26.808799775544728,49.66654080022009,8.382084840564787,590.1338298905997,8.154509325928776,84.06867624950931,10.692783951617931,A,0,4.5,healthy
L-1995,chilli,27.824462062091992,67.96913093698251,10.272442228140614,660.0075224756756,5.6413225223322145,73.02057559038079,27.557442396726703,B,1,87.9,critical
L-1996,chilli,21.26578451030039,68.35830954020675,9.898314930101813,563.2366098071564,6.075344791024502,73.20412493931151,7.4768407399057315,B,1,16.6,healthy
L-1997,chilli,25.597026685026485,54.37197100884042,8.715400770423617,502.5630866724099,7.613172271013917,87.0500206930944,20.370660448892426,A,0,3.5,healthy
L-1998,chilli,28.58799253303828,55.25660252328791,8.161013169418123,679.2625216931472,7.985593667443078,78.96185844670178,27.83242357483982,A,0,2.5,healthy
L-1999,chilli,27.90389182168982,54.90946335726635,9.774290651141216,840.5784315974294,5.283660579028079,60.616709236454604,105.30204905671215,B,1,96.3,critical
L-2000,chilli,32.434370253464124,65.28337587909175,10.09878687778763,765.4923684715603,7.126412080894781,71.61751391480657,16.548955110089885,B,1,80.5,critical
L-2001,chilli,23.426198522713197,45.78964629589572,8.312187065021702,604.8936113529284,7.635840597441988,77.18358384979713,30.21670008460125,B,1,10.2,healthy
L-2002,chilli,22.029218129491518,63.2205253354878,7.794449055513302,564.0848972197153,9.121168751198773,91.46009484689735,14.102042329993917,A,0,0.6,healthy
L-2003,chilli,28.102524930019175,49.4444722749076,9.042091099856439,594.0506885898038,5.706292025408576,68.33035281509898,26.055265998212924,C,2,28.1,healthy
L-2004,chilli,23.46999946605017,69.13205860121676,10.771997806116254,792.5894249997491,6.51577658073541,72.64388758573516,43.51095900354257,B,1,62.4,high
L-2005,chilli,28.645427528954247,61.96339504472183,10.349468912288458,863.3833251246188,8.081367897156909,76.6228194922184,48.55694156534262,A,0,80.0,critical
L-2006,chilli,20.0028349307707,80.34172696931068,11.765984917262244,572.563315749889,5.827856221838288,64.20105290278677,23.431681997635405,C,2,96.1,critical
L-2007,chilli,22.375388574585873,66.34472530125848,10.843853619148545,620.7580624067854,7.017205663223289,71.4171652457564,18.609964724161916,B,1,76.1,high
L-2008,chilli,28.175566319018465,52.894797454001186,8.429221108697009,770.4307362225844,7.308396287947115,71.68510390760761,84.75838823776233,A,0,60.2,high
L-2009,chilli,29.44781530195459,55.37882991820566,9.259244618578565,569.2420464906743,7.966106569600276,86.29720594013382,22.073432309652944,A,0,19.4,healthy
L-2010,chilli,19.87590982483915,60.93021582597042,10.276465688933278,503.2991809478783,6.854651944788348,89.22402984420091,3.6526008406731023,B,1,18.8,healthy
L-2011,chilli,20.451307657665208,55.518704685014725,9.085089628465749,609.8257467017603,6.903073574582006,74.70755919569649,70.55476841959663,A,0,25.6,healthy
L-2012,chilli,26.587882753586992,63.15330628041057,9.544107089328817,630.51393150012,8.78491755042849,89.5747532383786,4.789152770559093,A,0,23.8,healthy
L-2013,chilli,27.54393674493567,54.35267354390358,9.216289665985183,832.0071716577024,6.9970555364009135,68.46200751312651,70.62752243563608,A,0,42.7,moderate
L-2014,chilli,30.265354632061747,75.6083638058141,10.936174912746404,632.1355836857801,8.254985853426476,89.67838864211879,7.637749958350722,A,0,50.9,moderate
L-2015,chilli,22.1308884291498,67.74145816153944,9.108502163579539,512.9290635297193,7.062002208676885,92.56927850085222,9.278501275937652,A,0,5.3,healthy
L-2016,chilli,28.698011970272372,60.08649581884368,11.264679926406263,673.7829771683223,8.249441668339449,79.23274864707109,11.773837826696797,B,1,43.2,moderate
L-2017,chilli,27.819429977307053,78.59776286766514,8.806473478005007,629.9611834497681,8.669150415587588,87.78719162052731,20.671866532768384,A,0,39.4,moderate
L-2018,chilli,30.749091218849454,50.59053814870066,8.772341230044072,775.403172382652,6.912991822143077,70.25020505284628,71.09198530702463,A,0,73.6,high
L-2019,chilli,23.75490819628682,64.58823008805498,9.42687839847699,444.6337662713645,7.846608390217173,83.20963457056956,12.116452980399131,B,1,12.7,healthy
L-2020,chilli,20.615726386784228,54.6764392992125,9.790639529590255,657.5784357533008,7.741188488225794,82.27089072880595,43.419852263070005,A,0,25.6,healthy
L-2021,chilli,27.35291363642576,80.65911311962599,10.837043521908864,713.4211916042251,6.630502648908382,70.99689019031126,36.87463525444316,B,1,91.5,critical
L-2022,chilli,26.920574815749397,48.74668996786207,7.66960842151135,781.73314123193,7.581034152853569,81.32792549048114,32.33910956956409,A,0,8.4,healthy
L-2023,chilli,27.46989798162732,47.97841210003817,9.101310767158242,733.1109372657852,8.963856600914013,81.97450272081038,62.37578847390928,A,0,11.3,healthy
L-2024,chilli,24.669172622186867,52.9564274198624,7.760087884717923,609.2960407565257,8.53904623869628,86.24935410955908,34.371407773163384,A,0,10.8,healthy
L-2025,chilli,23.520980969784535,71.73325491339519,10.25971737777584,644.758859004502,6.783098863972363,72.93953687665805,36.34712072970411,B,1,60.0,high
L-2026,chilli,30.19853945118228,69.91582878569825,10.193642464062412,811.1288927737737,8.03785874953133,77.14070196381815,51.518812590993335,A,0,84.2,critical
L-2027,chilli,26.00061147399707,57.32591977809726,10.188544549884217,546.3796423906224,6.029205315762737,82.18220924285727,21.251538975180605,B,1,52.6,moderate
L-2028,chilli,27.94839908704786,66.86219017768629,10.390098355290936,663.134715251871,7.631911342052066,86.20688331858965,30.443449543364313,A,0,40.1,moderate
L-2029,chilli,33.25226711611431,54.67802604865191,9.411047452125596,803.9975681256714,6.694418628527365,65.65791927806991,38.93474952396042,B,1,65.1,high
L-2030,chilli,23.156718213582163,64.5074188802862,9.458161414164508,656.5159193930953,4.782822459707601,72.89345846972179,58.30999197237291,B,1,66.0,high
L-2031,chilli,31.074616957291486,75.11469644809165,9.270869020307828,732.782998920925,7.823887609263577,79.83948755223884,27.532718866270617,A,0,69.5,high
L-2032,chilli,27.98689028227306,55.82230414475624,8.728376245489851,647.6611779982055,6.800483697403484,74.8326847889872,30.040539336326436,B,1,24.2,healthy
L-2033,chilli,23.908596704279823,55.56414402919387,9.983942251849257,671.9537728422606,8.539958205556946,83.37854417094965,42.70400571813492,A,0,29.8,healthy
L-2034,chilli,25.471381249265836,61.099544331157986,9.728044730313426,683.6580492093968,7.713408124741148,89.82993660530245,27.939923312706014,A,0,20.4,healthy
L-2035,chilli,27.30846866088623,64.59296454689223,9.586748747600536,588.3366157771162,8.669174557298676,87.6882940143999,16.90041395554152,A,0,9.7,healthy
L-2036,chilli,26.986462255239303,63.33560908904503,9.847270051717363,630.8634171468287,5.825314757736289,65.98935164728988,51.45525644179601,B,1,70.8,high
L-2037,chilli,23.609002918932905,71.81687916373271,11.646156344311562,627.7501254004868,5.246429480694146,59.38609239939713,34.51348192546825,C,2,97.5,critical
L-2038,chilli,26.559780909172655,55.801489165771855,8.434383377757463,547.6896753176222,7.628567926126592,90.50759598347449,22.591727225469626,A,0,9.3,healthy
L-2039,chilli,21.7830695006395,61.844041900481145,10.12685608313495,400.0,6.109752883746413,80.90850560015389,11.752948983017049,B,1,18.4,healthy
L-2040,chilli,22.92472785266235,61.03475222073539,10.269648737528268,496.3884340924663,7.5338801221372735,79.99057002685872,4.90894193922622,B,1,29.2,healthy
L-2041,chilli,21.16745350047318,61.99423074160509,8.437387672306226,592.6807013808925,7.0349755708302,82.72901013403744,44.28395401876324,A,0,9.6,healthy
L-2042,chilli,19.969578995738843,74.95095684605434,10.21257126244124,564.547977549472,6.975264149109575,74.59415139454072,16.5622463521818,B,1,19.6,healthy
L-2043,chilli,26.19668259089351,65.00710484645079,10.533900823964004,489.35898567261825,6.706223407252502,79.15110598612097,7.15805992287569,B,1,38.7,moderate
L-2044,chilli,25.603300437500423,58.21755782618717,10.083607302456347,580.4943732020555,5.155065842886985,66.16411634999467,14.889759794406354,C,2,25.0,healthy
L-2045,chilli,19.302273697299988,65.57132233503984,10.872998751558441,654.6599983376751,4.779233288132579,69.8621368230592,38.80165397516793,C,2,78.6,high
L-2046,chilli,26.309596950602163,65.84416255111012,9.278692837948894,549.4157557639766,8.844118041831733,88.85601858219287,16.423874200916632,A,0,32.5,moderate
L-2047,chilli,24.47652035271303,68.13294889159165,9.086728074222604,658.6734904033615,7.820443428706229,81.9515035475011,39.373830553080566,A,0,16.0,healthy
L-2048,chilli,31.07822298243548,68.12246419405571,9.750470383943656,760.8145083808508,6.854348060493228,65.69554139388883,19.51161989606518,B,1,74.3,high
L-2049,chilli,24.507965381713944,48.58435229863508,7.304295311489496,460.57146331869103,8.356225528101618,85.78970728904152,30.29755156232573,A,0,1.2,healthy
L-2050,chilli,28.843826564389182,35.40882591002439,8.33561369255987,670.421784265849,8.704784259572996,76.38454129112237,32.32953435994945,A,0,4.5,healthy
L-2051,chilli,33.36694784216177,74.22413769733643,11.929930665468012,922.0983280886924,4.187139827334711,54.8976654422642,49.53849562842044,C,2,99.7,critical
L-2052,chilli,21.365122748563422,59.99801243052471,10.935394717540797,642.9700545202131,6.725344335809222,75.05382652850348,50.6341810640568,A,0,35.2,moderate
L-2053,chilli,25.73118473167477,58.513348788330426,10.537619278672166,724.5107837690207,6.25809804442825,74.32982914371027,31.062486688215852,B,1,81.7,critical
L-2054,chilli,32.347402033451,65.4222600031389,8.917050423910066,695.1411813403082,7.15619262367322,74.34152452609196,13.596046307706889,B,1,76.2,high
L-2055,chilli,26.873847064067835,73.55856223348331,10.378856911669263,893.6179785219368,6.6768677747724245,71.54491126627627,67.0083978257517,A,0,93.4,critical
L-2056,chilli,26.71129661641116,71.84964745810329,10.540210553587,656.6597884541131,6.011883924201473,80.96749073209367,22.215227475683875,B,1,65.6,high
L-2057,chilli,23.772536839495537,69.32442789825201,9.096820585680637,614.4476557153081,5.186680702389382,64.49026870516525,2.12563834966456,C,2,47.6,moderate
L-2058,chilli,30.69969988962921,46.5421527590062,9.34742378045303,731.6205863513303,6.243559148189977,71.52784838383148,37.75540764982728,B,1,29.3,healthy
L-2059,chilli,25.755169219274006,52.00481762195858,8.38201988272706,547.1187259530358,7.587915869982706,79.97751811412188,38.875402620208085,A,0,3.8,healthy
L-2060,chilli,23.244559518266545,33.27715507090066,8.655967582039008,516.4461926108107,8.469981289216674,90.01510794781962,22.94298233757028,A,0,2.2,healthy
